domain_age_risk,certificate_age_risk,dnssec_enabled,http_reachable,redirect_count,has_valid_tls,password_field_count,otp_field_count,credit_card_field_count,cross_domain_form_actions,insecure_form_actions,get_login_forms,hidden_iframe_count,meta_refresh_present,popup_count,download_count,permission_request_count,javascript_error_count,obfuscated_script_count,reputation_detection_count,safe_browsing_flagged,label
0.06145259813435852,0.0979464623377773,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1550127431793073,0.0633010931499218,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0672919748395728,0.16032518641913443,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12397721034985226,0.21397759881310327,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05543804082538864,0.018914460154068457,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0.19055693805750523,0.21035514838408068,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.12544444580415154,0.07921482315737056,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08333921299982272,0.06919986672022228,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007615520276980342,0.27508215852528684,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1838695466162546,0.14466370308111587,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03138926548203019,0.2817365483749018,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0468401351553184,0.02602082474306904,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.00469046903988013,0.1111319873713528,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.14271695987581337,0.05496143700735102,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2031858143970401,0.039524143609281866,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0.011378861820674463,0.13191261698669385,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0022142271348519482,0.04032754938862466,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2308011631675974,0.21876370417260302,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.00339349344296494,0.08087540309447717,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07280886807018594,0.06658079896860547,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21602637279511802,0.045857585319261714,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.145811823657596,0.23334780563386817,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2125781720538732,0.23290641223042116,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06238007134243123,0.07385418808826551,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16612088812949144,0.1600534487261949,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0867667714176486,0.08373068785197148,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1532380537260959,0.06672397556124918,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.14480159986937285,0.23347385644826832,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1554687545436947,0.2789922870562254,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1434353922523035,0.04794596993947595,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.24204448623150798,0.010255272777769409,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21867753786056326,0.04088823399253363,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1309294483286334,0.09305358381254521,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05983792980014924,0.11736011188414991,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.14410463063787982,0.06967051888893097,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.22709487119903818,0.21498756540356578,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.23242210137054442,0.05040914467126787,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.21520204355935751,0.06607251759100731,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00513889184772684,0.24294147828623247,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15611077263286022,0.12682128018825395,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016899568699405287,0.216232411981159,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23483697075553794,0.2907173642119036,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.14093814468648502,0.14649203410619657,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0.15780523687218462,0.29828831171430975,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06258310044330107,0.27539154421694695,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1615773940077562,0.22900865776866253,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23240548742611966,0.23595053311622785,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08227898072814205,0.06463308741851785,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1198302024101004,0.28525010680939955,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05182073683795893,0.1392342859185692,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.024450144159488235,0.25298807908692805,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.09114937294966238,0.05892293237672158,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07614093175017209,0.28060215107490943,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.08328055626229991,0.2670183817990711,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.17136202935435674,0.2960092039655908,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.19311306785443177,0.2627306731853606,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.00033356489417407653,0.27831898688775064,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1294335299011298,0.28930380809519646,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.23050263197462112,0.2706848416945746,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.24969935644416577,0.17819862357806573,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1615339827160885,0.2219089173559191,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.18676237904387824,0.0730795105594664,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23228430922080254,0.25496674531334773,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1419055280759666,0.23774918154279723,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01123817624099474,0.016989087595080343,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45724586839999143,0.9757913731642881,0,1,4,1,2,0,0,1,1,0,2,1,0,1,1,2,1,3,1,1
0.9571025386660197,0.6331646166117555,0,1,3,1,0,0,1,1,1,0,0,0,1,0,1,3,1,3,1,1
0.5599229256043295,0.6846830052485441,0,1,5,1,0,0,1,1,1,1,3,1,2,0,1,3,1,5,1,1
0.9521149745831463,0.8350059081389886,0,1,5,1,1,1,0,1,1,1,2,1,2,0,0,3,3,6,1,1
0.9540566060801796,0.8247586344452875,0,1,6,1,0,0,1,0,0,0,0,1,2,0,0,1,3,1,1,1
0.9504945873883779,0.546427333791873,0,1,4,0,2,1,0,1,1,0,3,0,1,0,0,0,0,5,1,1
0.8929648943601785,0.6409828553601624,0,1,6,1,0,0,0,0,0,0,1,0,0,0,1,0,3,2,0,1
0.8281611158277636,0.8493404979549626,0,1,6,1,2,0,0,1,1,1,0,0,1,0,0,0,2,5,1,1
0.4847221874965705,0.8782151647390732,0,1,6,1,0,1,0,1,1,1,3,1,2,1,1,0,0,2,1,1
0.8339904496090558,0.6519918897626116,0,1,3,1,1,0,0,1,1,0,2,0,1,0,0,2,2,1,1,1
0.7483024552232174,0.3991553061437868,0,1,6,1,0,0,1,0,0,1,1,1,2,0,0,2,3,3,0,1
0.7152035682937509,0.8009035658103777,0,1,6,1,2,0,0,1,1,1,2,1,1,0,0,2,1,5,1,1
0.6219685264728942,0.4023990396620478,0,1,4,1,2,0,1,1,1,1,0,1,0,0,1,1,0,8,0,1
0.6164006018752438,0.7818183534386834,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,6,0,1
0.9611477989299329,0.6114171625661704,0,1,3,0,2,0,1,1,1,0,2,1,0,0,0,0,3,0,1,1
0.47170192913637554,0.7419970510507243,0,1,6,1,0,1,0,0,0,1,2,1,0,0,1,0,3,7,0,1
0.736787824352011,0.7108952153393306,0,1,6,0,1,0,0,0,0,0,2,0,1,0,1,3,3,1,1,1
0.8381315406498406,0.7020779316595561,0,1,2,0,1,0,0,0,1,1,2,0,1,0,1,1,0,4,0,1
0.9676884497649001,0.9561119054398077,0,1,5,1,0,0,0,1,1,0,1,0,0,0,1,1,0,7,0,1
0.8954916529316213,0.7480713052000741,0,1,1,1,1,0,0,1,1,0,3,1,2,1,1,3,3,5,0,1
0.9460231948481467,0.551518863854101,0,1,1,1,2,1,1,1,0,0,1,1,1,1,1,3,0,8,0,1
0.5395998474837689,0.6902223955241603,0,1,3,1,2,0,1,1,0,0,1,1,0,0,1,3,0,2,0,1
0.9428257920516536,0.5750336575316607,0,1,5,1,2,0,1,0,0,1,2,0,1,0,0,1,2,6,0,1
0.4750193159836801,0.2905989375902829,0,1,3,0,1,1,0,1,0,0,2,0,2,1,1,0,1,6,0,1
0.7149697827288654,0.5697942158348654,0,1,4,1,1,0,0,1,1,1,1,1,1,0,0,1,3,1,1,1
0.9326191642872972,0.751244912079683,0,1,4,1,1,1,0,0,1,1,2,0,0,0,1,3,1,4,0,1
0.47848969696246846,0.49881531213479735,0,1,6,1,0,0,0,1,1,0,1,0,2,0,0,0,2,4,1,1
0.6821499661320309,0.693867112711075,0,1,3,1,0,1,0,1,0,0,3,1,1,0,0,3,1,2,1,1
0.785314053207099,0.8568537808415405,0,1,2,1,2,0,0,1,1,0,2,1,0,1,1,3,1,1,1,1
0.5346882991540172,0.5487462801680322,0,1,2,1,1,0,0,0,1,1,0,1,0,0,1,2,2,7,0,1
0.8659791790978955,0.4505798097789576,0,1,2,1,2,0,1,0,1,1,0,1,1,0,0,3,2,6,1,1
0.8199758384874163,0.30016081389723903,0,1,2,1,0,1,0,1,0,0,1,0,1,1,1,3,0,2,1,1
0.4786728792202011,0.4408440408254343,0,1,3,1,2,1,0,0,0,1,1,1,1,0,1,3,2,3,0,1
0.6144836317442781,0.9638960699723602,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,2,1,1,1,1
0.8387766748251786,0.7739361109608754,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,2,0,5,1,1
0.9402258586774268,0.7852673556214511,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0,1,0,6,1,1
0.46348928304341036,0.2800814683887836,0,1,1,1,0,0,0,1,0,0,1,1,2,1,0,1,0,6,0,1
0.6710945700698601,0.5949452155122286,0,1,3,1,2,1,1,0,0,1,2,1,2,1,1,2,2,7,1,1
0.5824605572749587,0.4206565342798206,0,1,2,1,0,0,0,0,1,0,1,0,2,0,1,3,2,8,1,1
0.9651797096124464,0.7407719337549461,0,1,5,1,2,0,0,1,1,0,2,0,1,0,1,0,2,1,0,1
0.6497265939236027,0.8885462835439711,0,1,4,1,1,0,0,1,0,0,0,1,2,0,1,0,2,1,1,1
0.47448503350470994,0.36111200050627357,0,1,3,1,0,1,1,1,0,0,1,1,0,1,0,3,1,3,0,1
0.8580093197579683,0.9203420379927323,0,1,6,1,2,0,0,1,0,0,0,1,2,0,0,3,2,5,1,1
0.5722748480078135,0.2684458065213332,0,1,5,1,1,0,0,1,1,0,1,0,2,0,0,2,2,1,1,1
0.6025305284540148,0.9778533645434242,0,1,6,0,2,0,1,0,0,1,2,1,1,1,1,0,0,7,1,1
0.7516004279790445,0.6404615792607866,0,1,6,1,0,1,0,1,0,1,0,1,2,0,1,2,2,1,1,1
0.9177529554769459,0.39615279033080486,0,1,2,0,0,0,1,1,1,0,3,1,0,0,1,2,2,6,0,1
0.7111474938036875,0.8572213049611972,0,1,5,1,2,0,1,0,1,0,2,1,2,1,1,2,3,7,0,1
0.7415668578561578,0.41873277520611607,0,1,1,1,2,1,0,1,0,0,1,0,2,0,1,2,3,0,1,1
0.8473454315950137,0.7594765324346364,0,1,5,1,2,0,1,1,1,1,3,1,0,0,0,3,2,2,0,1
0.47024274425197937,0.3153100958730818,0,1,5,1,0,0,1,1,1,1,1,1,1,0,1,1,1,8,1,1
0.8976343901782087,0.7335172698322947,0,1,6,1,0,0,0,0,1,0,1,0,2,0,0,3,2,6,0,1
0.4610904803115945,0.58211954277853,0,1,4,1,2,1,1,0,0,0,1,0,2,0,1,0,2,4,0,1
0.8725901341114226,0.6914814635296735,0,1,1,0,2,1,1,1,0,0,2,1,2,0,1,1,2,4,0,1
0.5917727148574247,0.6631045752525278,0,1,5,1,1,1,0,0,1,0,3,1,1,0,0,0,1,4,0,1
0.7076179127211131,0.6078702385047253,0,1,6,1,2,1,0,0,0,0,3,1,0,0,0,3,2,1,0,1
0.833773401699428,0.44029089951157696,0,1,4,1,2,0,0,1,1,1,2,1,0,0,0,1,3,1,1,1
0.8108980256256318,0.26299491613182113,0,1,1,1,0,1,1,1,0,1,2,1,0,0,0,3,0,2,0,1
0.7592175148990775,0.8442155448581323,0,1,6,1,1,1,0,1,0,0,2,1,0,0,0,3,0,7,1,1
0.8918793753074216,0.8808408488977197,0,1,6,0,1,0,0,1,0,0,1,1,2,0,0,3,0,7,1,1
0.5191396090144741,0.8787669667309475,0,1,4,1,2,0,0,0,1,0,2,1,2,0,0,0,3,8,0,1
0.7002754429040717,0.7049634934786948,0,1,1,0,0,0,0,1,1,0,2,0,1,0,0,2,3,6,0,1
0.8898087468292895,0.7993826084320952,0,1,6,0,2,1,1,1,0,0,3,0,2,0,0,2,3,8,0,1
0.677451550214785,0.6340048144977497,0,1,6,0,2,0,0,1,1,1,3,1,1,0,1,2,3,4,1,1
0.7592607157301641,0.4297256775629589,0,1,1,1,0,1,0,1,1,1,2,1,1,0,0,3,1,8,0,1
0.5377863420845731,0.5490653505819694,0,1,4,0,0,0,0,1,0,1,0,1,2,0,1,2,2,3,1,1
0.9587365514818231,0.41336952205614214,0,1,3,1,0,0,0,0,0,1,3,1,1,0,0,0,3,7,0,1
0.571181155666667,0.4628152714121768,0,1,2,0,2,0,0,1,1,0,0,1,1,0,0,1,1,8,1,1
0.5238131034433057,0.4211804861042167,0,1,4,1,2,0,0,1,0,0,1,1,1,0,1,0,2,4,0,1
0.7068352621525967,0.4971138224233459,0,1,2,1,0,0,0,1,0,1,2,0,2,0,1,1,3,7,0,1
0.5854235436779318,0.95112888601182,0,1,6,1,0,0,0,0,0,1,2,1,2,1,0,2,0,8,0,1
0.6233404106451265,0.264424568334596,0,1,3,1,2,1,0,1,1,1,2,1,1,0,1,1,2,5,1,1
0.5328628752496467,0.9130590633182071,0,1,3,1,2,0,0,1,1,0,1,0,2,0,1,3,3,5,1,1
0.6164021833262119,0.7599590878591125,0,1,5,1,0,1,0,1,1,0,3,0,0,0,1,2,1,5,1,1
0.4860376084544227,0.5419723623635702,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,2,2,3,1,1
0.7053798261798336,0.5399401913917977,0,1,5,1,2,0,0,1,0,0,2,0,0,0,1,1,2,1,1,1
0.909554386571671,0.6040967257245047,0,1,4,0,0,1,1,1,1,1,3,1,2,0,0,1,1,2,1,1
0.600709712655193,0.9467872397270383,0,1,3,0,0,1,0,1,1,0,3,0,1,1,0,2,2,1,1,1
0.46220114254780637,0.7968309031233012,0,1,6,1,2,1,1,1,1,0,3,1,1,0,1,3,2,1,1,1
0.790974797511206,0.7168952131323997,0,1,3,1,0,0,0,1,1,0,3,1,1,0,1,2,3,8,0,1
0.8098342146878144,0.3008436377181043,0,1,6,1,0,0,1,1,1,0,0,1,2,0,0,3,2,7,0,1
0.8798288324840804,0.38369918894758415,0,1,4,1,1,1,1,0,0,0,0,1,2,0,0,2,2,4,0,1
0.9095761805381005,0.7164827153281719,0,1,4,1,0,1,0,1,0,0,0,1,0,1,0,1,2,3,1,1
0.5119918138793891,0.5086827952440398,0,1,5,1,1,1,0,0,0,0,3,1,1,0,1,0,3,2,1,1
0.5383730554972519,0.986255608494848,0,1,4,0,0,0,0,1,0,1,0,0,2,1,1,2,0,3,0,1
0.8788990242148533,0.8870143546182192,0,1,6,1,1,0,0,1,1,1,0,0,2,0,0,2,0,2,1,1
0.7913198317099828,0.9942604147449617,0,1,3,1,1,1,0,0,1,0,2,1,1,0,0,0,2,0,0,1
0.7962057714078177,0.767041138366598,0,1,6,1,2,0,1,1,1,0,0,0,2,1,0,1,2,2,1,1
0.9191263136202563,0.48024845494077995,0,1,2,1,1,0,0,1,1,0,2,1,0,0,0,2,0,2,1,1
0.735918800718161,0.4885484179549494,0,1,5,1,1,0,0,0,0,0,2,0,1,0,0,2,3,2,0,1
0.8379849774358215,0.7763776577421616,0,1,6,1,1,1,0,0,1,1,3,1,2,0,1,0,1,6,0,1
0.558009869994351,0.5710802178808654,0,1,4,1,0,0,0,1,0,1,0,0,1,1,1,2,3,0,1,1
0.9301364270442565,0.34755654296097493,0,1,3,1,2,1,0,0,0,0,2,1,0,0,1,2,1,7,0,1
0.7715308966534921,0.6184596588224099,0,1,2,1,2,0,0,1,1,1,3,1,0,0,1,2,3,3,1,1
0.8508539146828755,0.6382154417711116,0,1,4,1,1,0,1,0,0,0,3,0,0,0,1,2,2,6,1,1
0.5600518326614631,0.7884503121758806,0,1,1,1,1,1,1,0,0,0,3,1,0,0,1,2,1,5,0,1
0.5681858853456191,0.808916567119479,0,1,6,1,2,0,0,1,0,0,2,1,1,0,0,0,2,3,1,1
0.5762544981666031,0.3085726831007163,0,1,6,1,2,0,0,1,1,1,2,0,0,0,0,2,3,2,0,1
0.8524805087729982,0.9769929902203447,0,1,6,1,2,1,0,1,0,0,0,0,1,0,1,0,0,6,1,1
0.9195453276806507,0.780465892479534,0,1,4,0,0,0,0,1,0,0,0,1,2,0,1,3,2,7,0,1
0.8246354176622788,0.9199905859781069,0,1,4,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1
0.8793628653225598,0.36768148091816,0,1,5,1,0,0,1,1,1,1,2,0,0,0,0,0,3,3,1,1
0.5075272465496532,0.4978714100016611,0,1,1,1,1,0,0,0,1,0,2,0,1,0,1,2,3,5,1,1
0.9701271777189968,0.2993464004083892,0,1,2,0,2,1,1,0,1,1,0,1,1,1,1,3,0,2,1,1
0.8858573305283542,0.8711419749615591,0,1,2,0,1,1,0,0,1,0,2,0,1,0,0,1,2,3,1,1
0.5054794381492088,0.33483650346574156,0,1,3,1,2,1,0,1,0,0,0,1,0,1,0,2,1,4,0,1
0.7441012915753018,0.7686923726542872,0,1,2,1,2,0,0,1,0,1,3,0,1,0,1,1,3,2,1,1
0.7877565990544037,0.30470237463787453,0,1,1,1,0,1,0,1,0,0,2,0,1,0,1,1,2,7,1,1
0.724354623720505,0.5718896236678053,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,2,0,1,1,1
0.9827915410728743,0.9484882252186984,0,1,6,1,2,1,1,1,1,0,1,1,0,0,1,0,3,8,0,1
0.936647149245677,0.5055055570874483,0,1,5,1,2,0,0,0,0,1,1,1,1,0,0,3,2,8,0,1
0.5650737901362959,0.29134391027536277,0,1,1,1,2,1,0,1,1,1,2,0,0,0,1,3,2,8,0,1
0.5747167749822096,0.502988730965144,0,1,5,1,2,1,0,1,0,0,0,0,2,0,0,3,0,8,0,1
0.856038304102775,0.885543826223272,0,1,2,1,0,1,0,1,1,0,3,0,1,0,0,2,1,5,1,1
0.4917358671462749,0.39661309441234277,0,1,6,1,2,1,0,1,1,0,2,1,2,0,0,1,3,7,0,1
0.5337610920865818,0.7320106641859198,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,2,7,0,1
0.5408077970232676,0.8014549011329379,0,1,3,1,1,1,0,1,0,0,0,0,1,0,0,3,2,1,1,1
0.8874732559342084,0.3493867787541832,0,1,4,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1
0.796446924779467,0.4608011484757304,0,1,2,0,1,0,0,1,1,1,0,0,2,0,1,1,3,4,1,1
0.47241474775456455,0.9244026734069812,0,1,2,1,2,1,0,0,0,0,3,0,2,0,0,1,3,2,1,1
0.5231857370384141,0.45212195970133384,0,1,5,1,2,0,1,1,0,0,2,0,2,0,0,1,3,6,1,1
0.62543073812577,0.7704250538682018,0,1,5,1,1,1,0,1,0,0,1,1,1,0,0,0,2,0,1,1
0.48373419976047916,0.8339851448386736,0,1,5,1,2,0,0,1,0,1,0,0,1,1,0,2,0,4,1,1
0.9339593313384005,0.5408957208013754,0,1,5,1,0,1,0,0,1,0,2,0,2,0,0,0,0,8,0,1
0.8105836817674703,0.33486720682203536,0,1,3,0,0,0,1,1,0,0,3,1,1,0,1,1,1,3,1,1
0.5017528360997792,0.491865368497448,0,1,5,1,2,1,1,1,0,0,0,0,2,0,0,1,2,5,1,1
0.7602990936014731,0.37433797200668106,0,1,4,1,1,1,0,0,0,1,2,1,2,0,1,3,2,4,1,1
0.559551738306666,0.8620943023023003,0,1,2,0,0,1,0,0,1,0,3,0,0,0,1,1,3,2,0,1
0.5871427425352169,0.5775440368609143,0,1,3,1,2,0,0,0,0,0,3,0,2,0,0,3,2,1,1,1
0.7524474068835784,0.8016016220388915,0,1,2,1,1,0,0,1,0,0,1,1,0,0,1,2,3,1,1,1
0.5308098503813223,0.3471103413634967,0,1,1,1,2,0,0,1,1,1,0,1,1,0,0,3,2,7,1,1
0.7773703842283668,0.8195306271802427,0,1,4,1,0,0,0,1,0,0,0,0,2,0,0,2,0,3,0,1
0.8468014697727813,0.5469911325707482,0,1,6,0,1,0,0,1,1,0,3,1,2,1,0,1,2,2,0,1
0.9951692641783618,0.3969314959511611,0,1,6,1,2,0,1,1,0,0,3,0,0,0,1,0,3,5,1,1
0.8582023922363174,0.7646887069796602,0,1,3,1,0,0,1,1,1,0,1,1,0,0,1,2,1,6,1,1
0.4831291228946752,0.763454679121421,0,1,4,0,1,0,1,0,1,1,0,0,0,0,1,1,0,6,0,1
0.8331058274375185,0.5888634215980871,0,1,2,1,1,0,0,1,1,1,2,0,0,1,1,3,2,7,1,1
0.6075785047052422,0.3263132909237456,0,1,5,1,2,0,0,1,0,0,2,0,1,0,0,3,0,7,1,1
0.6602893422773423,0.7380359980620418,0,1,6,1,1,0,0,1,1,1,2,0,0,0,0,3,0,3,0,1
0.8030122512735784,0.7063528587461041,0,1,1,1,2,0,0,0,0,0,3,0,1,0,0,2,1,0,1,1
0.5260203331309936,0.6558344665308565,0,1,6,0,0,0,0,1,0,0,3,0,2,0,1,2,1,0,0,1
0.5728681297922535,0.9400176229804122,0,1,2,0,0,0,0,1,0,0,0,1,0,0,1,1,1,3,1,1
0.9174613587735012,0.30653932338276163,0,1,4,1,2,1,0,1,0,0,1,1,0,0,1,3,3,5,0,1
0.8399798390233817,0.7334009847727477,0,1,5,1,1,1,0,1,1,0,3,0,1,0,1,2,0,5,1,1
0.5913846865877022,0.4638427529548863,0,1,1,0,2,1,0,1,1,0,2,1,0,0,1,0,0,6,0,1
0.7589989540894471,0.4828098311424941,0,1,3,0,0,0,1,1,0,0,1,1,2,0,0,1,3,8,1,1
0.6382733390493291,0.5009523546802064,0,1,5,1,2,1,0,1,0,0,1,1,0,1,0,3,3,8,0,1
0.7978156769735055,0.839674517123205,0,1,6,1,0,0,1,1,1,1,3,0,1,0,0,3,0,4,1,1
0.9872476203233234,0.4065235096677351,0,1,6,1,0,0,1,1,1,0,3,1,1,0,0,2,0,6,1,1
0.7136143994756288,0.8642448588359112,0,1,6,0,1,0,1,1,1,0,1,0,0,0,1,2,1,3,1,1
0.8359696756212015,0.3724881983010172,0,1,3,1,0,0,0,1,0,1,2,1,0,0,0,3,0,8,1,1
0.5509024089236956,0.8847436362444673,0,1,6,0,0,0,0,1,1,1,2,0,2,0,0,3,0,8,0,1
0.9679794252742095,0.7328968961017606,0,1,6,1,0,0,0,1,1,0,1,0,0,0,1,1,3,1,1,1
0.8285210018073854,0.7556291418153149,0,1,1,1,2,0,0,0,1,0,2,1,0,0,1,1,0,5,1,1
0.9905186869498364,0.5822757472473225,0,1,1,1,0,1,0,1,0,0,2,0,2,0,1,2,2,6,1,1
0.7239958336500882,0.7885446057578592,0,1,6,1,2,0,0,1,0,1,2,0,0,0,1,2,3,0,1,1
0.6157724833170424,0.7062042079433135,0,1,3,1,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
0.6726315376109119,0.5272651978094456,0,1,1,1,1,1,1,0,0,0,3,0,2,0,1,3,2,3,0,1
0.6552977237740101,0.39292136554187984,0,1,5,1,1,0,0,0,0,1,1,0,2,0,0,1,0,6,0,1
0.8757579677511793,0.7620952797682194,0,1,6,1,1,1,0,1,0,0,0,0,0,0,1,2,0,8,0,1
0.9611836789060735,0.4503970343006713,0,1,4,0,1,0,0,1,1,0,2,1,1,0,1,2,1,3,0,1
0.7796301907489206,0.251311670936161,0,1,5,1,2,1,1,1,1,0,0,0,2,1,1,3,2,0,1,1
0.5911728068197137,0.5256470013837703,0,1,3,1,0,0,0,1,1,0,1,0,0,0,1,3,2,5,1,1
0.815363125994507,0.8625450682063179,0,1,5,0,1,1,0,1,0,0,3,1,0,0,0,1,1,7,0,1
0.5614804859001552,0.9028935862919918,0,1,3,1,0,0,0,1,1,0,0,1,0,0,0,1,0,7,1,1
0.6042159367446374,0.6796416846134973,0,1,6,1,1,0,1,0,1,1,0,1,2,1,0,0,1,7,1,1
0.9561062935654143,0.5036853152933752,0,1,3,1,0,1,0,1,0,1,1,1,2,0,1,2,1,8,1,1
0.7646366184903209,0.6183095396310856,0,1,3,1,1,0,1,1,1,1,2,0,2,0,1,0,2,3,1,1
0.6060004334013496,0.7640462343440892,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,6,0,1
0.7788168670812928,0.35641092852184464,0,1,6,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1
0.716918889741614,0.2863570533347537,0,1,2,1,0,1,1,1,1,0,3,1,0,0,1,0,0,5,1,1
0.5245700031904809,0.6669978361193503,0,1,4,1,2,1,1,0,0,0,3,1,2,0,0,2,3,6,1,1
0.9179470138135347,0.3953603025799971,0,1,4,1,2,0,1,1,0,0,0,0,2,0,0,0,2,4,1,1
0.8376869103167001,0.8935831749142016,0,1,4,1,1,0,0,1,0,0,2,0,0,1,1,1,3,7,0,1
